FIPS,lat,lon,RPL_THEMES,RPL_THEME1,RPL_THEME2,RPL_THEME3,RPL_THEME4,shelter_count_nearby,shelter_capacity_nearby,hospital_count_nearby,hospital_beds_nearby,school_count_nearby,school_capacity_nearby,node_type
12086017101,25.7104705833549,-80.40327864900482,0.597,0.6684,0.7615,0.8933,0.1836,67,0.0,19,0.0,403,0.0,grid
12086017102,25.70392325206166,-80.40220241549454,0.3304,0.3732,0.2907,0.7848,0.2168,59,0.0,17,0.0,394,0.0,grid
12086017200,25.695548017331983,-80.40608073619072,0.456,0.4893,0.7698,0.8632,0.1118,59,0.0,16,0.0,369,0.0,grid
12086017300,25.68959037209237,-80.41030016953415,0.715,0.5617,0.5479,0.8677,0.7919,57,0.0,14,0.0,354,0.0,grid
12086017401,25.69564607103652,-80.4192573767675,0.5418,0.8164,0.1968,0.735,0.2542,56,0.0,14,0.0,346,0.0,grid
12086017402,25.69118496059102,-80.42458693020843,0.7049,0.6933,0.888,0.8734,0.3355,56,0.0,14,0.0,330,0.0,grid
12086017500,25.695640358412884,-80.43443539728602,0.7294,0.7164,0.5576,0.9335,0.6022,56,0.0,14,0.0,324,0.0,grid
12086017600,25.688294260477413,-80.43525380461702,0.7702,0.7655,0.3828,0.9169,0.7596,56,0.0,14,0.0,325,0.0,grid
12086017700,25.688842128617633,-80.44314784477162,0.6037,0.6657,0.2039,0.9035,0.5572,55,0.0,14,0.0,312,0.0,grid
12086017800,25.695847019301226,-80.44249231467504,0.8905,0.9024,0.716,0.9406,0.7592,56,0.0,14,0.0,314,0.0,grid
12086017901,25.691635850294933,-80.46546335634132,0.3473,0.2546,0.3136,0.9053,0.3375,49,0.0,12,0.0,293,0.0,grid
12086017902,25.691505909230347,-80.45028499213453,0.1913,0.1819,0.6116,0.8583,0.0398,55,0.0,13,0.0,304,0.0,grid
12086018001,25.673261254648985,-80.45338028443621,0.1028,0.1931,0.5136,0.8833,0.0,49,0.0,12,0.0,306,0.0,grid
12086018002,25.67299481379414,-80.46149306812518,0.1191,0.2704,0.1136,0.9126,0.0282,49,0.0,11,0.0,301,0.0,grid
12086018003,25.677805575784888,-80.47616031780781,0.5288,0.489,0.255,0.9104,0.5659,49,0.0,10,0.0,285,0.0,grid
12086018100,25.67681342607757,-80.43754298694328,0.7335,0.7671,0.7361,0.9104,0.4312,49,0.0,14,0.0,315,0.0,grid
12086018200,25.665458001720275,-80.47569700425605,0.8069,0.7136,0.8606,0.9264,0.6318,49,0.0,9,0.0,291,0.0,grid
12086018300,25.677833633824978,-80.44558456820785,0.5333,0.6262,0.5002,0.8902,0.2438,49,0.0,13,0.0,311,0.0,grid
12086018400,25.665972262925823,-80.44570020370507,0.6209,0.517,0.6327,0.8392,0.5511,49,0.0,13,0.0,313,0.0,grid
12086018500,25.665435575197908,-80.43683855237383,0.673,0.6122,0.5304,0.8427,0.6227,49,0.0,13,0.0,317,0.0,grid
12086018601,25.674633795984345,-80.42727904265429,0.4584,0.5079,0.4961,0.9264,0.1941,50,0.0,14,0.0,331,0.0,grid
12086018602,25.68121030965802,-80.4279049456729,0.6276,0.6294,0.1623,0.9087,0.7061,56,0.0,14,0.0,328,0.0,grid
12086018700,25.663044535338585,-80.4282076607282,0.5452,0.4426,0.5712,0.8722,0.4791,49,0.0,14,0.0,323,0.0,grid
12086018801,25.663407549891428,-80.42009987972425,0.4176,0.1215,0.329,0.6953,0.7974,50,0.0,14,0.0,332,0.0,grid
12086018802,25.68208139278819,-80.41967052512199,0.6318,0.5588,0.4264,0.7638,0.6813,56,0.0,14,0.0,332,0.0,grid
12086018803,25.673785878886143,-80.41976384618266,0.5803,0.6047,0.2771,0.7181,0.6065,50,0.0,14,0.0,333,0.0,grid
12086018901,25.662820978087463,-80.41217977702632,0.3842,0.4004,0.1978,0.7096,0.4124,50,0.0,14,0.0,334,0.0,grid
12086018902,25.664613671228857,-80.40454259565415,0.2751,0.2957,0.2203,0.7984,0.2373,50,0.0,14,0.0,339,0.0,grid
12086019000,25.678317189704288,-80.40847253290974,0.4548,0.4442,0.5256,0.8573,0.2606,56,0.0,14,0.0,340,0.0,grid
12086019100,25.678778502231328,-80.39472504043394,0.6341,0.3604,0.7014,0.815,0.7471,59,0.0,16,0.0,365,0.0,grid
12086019200,25.663781565732357,-80.39339284411182,0.2536,0.2592,0.354,0.7309,0.1635,51,0.0,16,0.0,349,0.0,grid
12086019301,25.640009261943316,-80.39017502496334,0.4828,0.6067,0.346,0.836,0.241,45,0.0,15,0.0,347,0.0,grid
12086019302,25.630484934406052,-80.39305173653074,0.3562,0.2341,0.3671,0.8264,0.3801,44,0.0,15,0.0,345,0.0,grid
12086019401,25.634592774381982,-80.40759559228815,0.0724,0.112,0.2886,0.7201,0.0179,44,0.0,15,0.0,343,0.0,grid
12086019402,25.649001058026254,-80.40126332548112,0.5306,0.6284,0.5897,0.7915,0.2205,50,0.0,15,0.0,341,0.0,grid
12086019501,25.62995376823001,-80.42534596915395,0.311,0.2327,0.3734,0.8533,0.2779,44,0.0,12,0.0,334,0.0,grid
12086019502,25.636895526725944,-80.4289146806599,0.3629,0.1615,0.5615,0.9035,0.3566,44,0.0,12,0.0,334,0.0,grid
12086019600,25.638041170545964,-80.47552853033386,0.2817,0.2751,0.3635,0.9053,0.157,44,0.0,10,0.0,290,0.0,grid
12086019700,25.617664076766907,-80.45486683382487,0.4862,0.4103,0.8635,0.8817,0.1661,44,0.0,10,0.0,309,0.0,grid
12086019801,25.602578905133115,-80.45835643528468,0.4002,0.285,0.7686,0.8876,0.172,37,0.0,7,0.0,289,0.0,grid
12086019802,25.60338206037082,-80.4339038419402,0.232,0.215,0.4876,0.9437,0.0748,37,0.0,10,0.0,311,0.0,grid
12086019901,25.598930130360245,-80.41832581134634,0.7037,0.8026,0.826,0.8411,0.2462,37,0.0,10,0.0,315,0.0,grid
12086019902,25.606035512967274,-80.41947708395547,0.7795,0.4432,0.9489,0.9205,0.7844,44,0.0,12,0.0,321,0.0,grid
12086020001,25.607608683912694,-80.42675485785144,0.6408,0.8201,0.6365,0.939,0.1546,44,0.0,11,0.0,320,0.0,grid
12086020002,25.61739876675638,-80.42589242529071,0.644,0.4609,0.7809,0.8518,0.571,44,0.0,12,0.0,323,0.0,grid
12086020100,25.6212043674419,-80.41913384229527,0.4485,0.4751,0.7004,0.8797,0.1331,44,0.0,12,0.0,326,0.0,grid
12086020200,25.613140567553508,-80.39750239272058,0.9036,0.8793,0.825,0.9242,0.785,44,0.0,12,0.0,333,0.0,grid
12086020300,25.60474158367634,-80.38138559662302,0.6406,0.6771,0.5594,0.9533,0.3742,44,0.0,13,0.0,336,0.0,grid
12086490100,25.782313387110907,-80.25987334599542,0.7154,0.7018,0.2558,0.9567,0.7562,120,0.0,33,0.0,664,0.0,grid
12086980100,25.411355182313418,-80.22150664812517,-999.0,-999.0,-999.0,-999.0,-999.0,0,0.0,0,0.0,1,0.0,grid
12086980200,25.64806330057703,-80.43151678895396,-999.0,-999.0,-999.0,-999.0,-999.0,49,0.0,13,0.0,330,0.0,grid
12086980300,25.717611329984848,-80.27889569941532,0.0974,0.5671,0.0041,0.4961,0.083,80,0.0,32,0.0,589,0.0,grid
12086980400,25.73975756745058,-80.16022246025896,-999.0,-999.0,-999.0,-999.0,-999.0,26,0.0,24,0.0,400,0.0,grid
12086980500,25.796410119226586,-80.28757189319403,0.4507,0.5231,0.188,0.8923,0.3582,132,0.0,33,0.0,690,0.0,grid
12086980600,25.546062305432358,-80.32724665940074,-999.0,-999.0,-999.0,-999.0,-999.0,8,0.0,7,0.0,237,0.0,grid
12086980700,25.49353333236488,-80.39100950432041,0.997,0.9943,0.9706,0.9018,0.9669,5,0.0,4,0.0,150,0.0,grid
12086980800,25.905692114186735,-80.2750258130274,-999.0,-999.0,-999.0,-999.0,-999.0,154,0.0,36,0.0,684,0.0,grid
12086980900,25.70636449078928,-80.48794456128374,-999.0,-999.0,-999.0,-999.0,-999.0,49,0.0,9,0.0,252,0.0,grid
12086981000,25.77566135576522,-80.16940620172385,-999.0,-999.0,-999.0,-999.0,-999.0,36,0.0,28,0.0,488,0.0,grid
12086981100,25.863653837893356,-80.43376807264596,0.8627,0.5355,0.8905,0.8583,0.9633,119,0.0,14,0.0,341,0.0,grid
12086981200,25.395780579625836,-80.34119159865132,-999.0,-999.0,-999.0,-999.0,-999.0,0,0.0,3,0.0,83,0.0,grid
12086981300,25.747072361338812,-80.48687809182547,0.1759,0.3511,0.0957,0.7961,0.0821,55,0.0,10,0.0,226,0.0,grid
12087970400,25.12167276948836,-80.41299350492487,0.7562,0.7757,0.6069,0.4756,0.7523,0,0.0,1,0.0,4,0.0,grid
12087970500,25.08919184133167,-80.44189738183795,0.2943,0.2256,0.1868,0.3274,0.5921,0,0.0,1,0.0,5,0.0,grid
12087970600,25.0601630767404,-80.47352208567781,0.4097,0.3389,0.2619,0.2925,0.6809,0,0.0,1,0.0,6,0.0,grid
12087970700,25.017855978640984,-80.51469016006665,0.7708,0.7369,0.6495,0.4362,0.8219,0,0.0,1,0.0,6,0.0,grid
12087970800,24.97680642268897,-80.560065686787,0.1915,0.0921,0.0391,0.2134,0.7874,0,0.0,1,0.0,5,0.0,grid
12087970900,24.909592129230184,-80.6594650561351,0.4669,0.2408,0.5014,0.3138,0.7957,0,0.0,1,0.0,5,0.0,grid
12087971001,24.73666978867048,-81.00154141433872,0.2826,0.183,0.1535,0.2453,0.6953,0,0.0,1,0.0,2,0.0,grid
12087971002,24.792280614990634,-80.87687724284882,0.398,0.2753,0.1483,0.2547,0.8152,0,0.0,0,0.0,0,0.0,grid
12087971100,24.72992864041016,-81.0466135819209,0.76,0.7886,0.4951,0.5012,0.798,0,0.0,1,0.0,2,0.0,grid
12087971200,24.706565918477445,-81.07915490860073,0.8436,0.5811,0.8655,0.6667,0.9452,0,0.0,1,0.0,2,0.0,grid
12087971300,24.702528064962127,-81.10123118229392,0.7943,0.7795,0.2941,0.6719,0.9061,0,0.0,1,0.0,2,0.0,grid
12087971401,24.66026758891177,-81.3597229391032,0.6673,0.5462,0.4974,0.3051,0.8844,0,0.0,0,0.0,2,0.0,grid
12087971402,24.726518453524633,-81.36286849073622,0.1856,0.2866,0.3209,0.1004,0.2047,0,0.0,0,0.0,2,0.0,grid
12087971501,24.70572927238079,-81.5219475850534,0.3535,0.3004,0.5791,0.1746,0.4215,0,0.0,0,0.0,2,0.0,grid
12087971502,24.718433941091817,-81.44805767739949,0.1905,0.3087,0.1268,0.2925,0.2584,0,0.0,0,0.0,2,0.0,grid
12087971600,24.65888674790152,-81.59589641932315,0.2351,0.2771,0.4716,0.2972,0.189,0,0.0,2,0.0,6,0.0,grid
12087971700,24.618497055366756,-81.6901790146763,0.5312,0.4815,0.6462,0.5228,0.4862,0,0.0,3,0.0,14,0.0,grid
12087971800,24.60349608627998,-81.73868246312404,0.8408,0.6868,0.8361,0.6947,0.8675,0,0.0,3,0.0,13,0.0,grid
12087971900,24.574484037288535,-81.7538192531453,0.7903,0.5264,0.5209,0.6154,0.987,0,0.0,3,0.0,13,0.0,grid
12087972000,24.55620990355174,-81.76486764269802,0.4566,0.3499,0.3542,0.3724,0.6966,0,0.0,3,0.0,13,0.0,grid
12087972100,24.572435228380584,-81.78245843151426,0.5785,0.3572,0.3318,0.5083,0.903,0,0.0,3,0.0,13,0.0,grid
12087972200,24.55717016133062,-81.7825853162691,0.8158,0.6848,0.6809,0.5488,0.9181,0,0.0,3,0.0,13,0.0,grid
12087972400,24.552449248093502,-81.79980012000033,0.572,0.6142,0.1544,0.4518,0.7716,0,0.0,3,0.0,13,0.0,grid
12087972500,24.56676945329232,-82.04849447396943,0.0822,0.0164,0.0176,0.3494,0.6383,0,0.0,0,0.0,0,0.0,grid
12087972700,25.232654199959565,-80.34680652884799,0.7108,0.5724,0.6243,0.3484,0.883,0,0.0,0,0.0,2,0.0,grid
12087972800,24.552697232875172,-81.7923547066989,0.4057,0.2446,0.1331,0.4063,0.8355,0,0.0,3,0.0,13,0.0,grid
12087980000,25.499010953346883,-81.0371863833814,0.271,0.5838,0.1738,0.5323,0.0801,0,0.0,0,0.0,0,0.0,grid
12087980100,24.629525938351083,-82.88805176697348,-999.0,-999.0,-999.0,0.5943,-999.0,0,0.0,0,0.0,0,0.0,grid
12089050102,30.688675870094812,-81.44584072518444,0.0963,0.2994,0.0487,0.0736,0.1675,7,0.0,1,0.0,13,0.0,grid
12089050103,30.665110047297055,-81.45662365231233,0.5821,0.4047,0.8884,0.5333,0.5296,7,0.0,1,0.0,13,0.0,grid
12089050104,30.65142877850947,-81.44177092410115,0.3124,0.1824,0.4799,0.1356,0.5864,7,0.0,1,0.0,13,0.0,grid
12089050201,30.54770381069114,-81.45333796939941,0.1217,0.002,0.0682,0.0577,0.8428,10,0.0,2,0.0,20,0.0,grid
12089050203,30.599972563301854,-81.46161713776422,0.2296,0.2373,0.5649,0.0862,0.245,7,0.0,1,0.0,16,0.0,grid
12089050204,30.643106536516736,-81.46951887990006,0.2422,0.0876,0.1566,0.1236,0.7748,7,0.0,1,0.0,13,0.0,grid
12089050205,30.624979803482255,-81.44587095327009,0.07,0.0258,0.0556,0.2352,0.4069,7,0.0,1,0.0,13,0.0,grid
12089050304,30.60721015911945,-81.58504080579456,0.3156,0.3791,0.4128,0.19,0.3278,10,0.0,1,0.0,20,0.0,grid
12089050305,30.64581587205784,-81.59181587050884,0.2128,0.2201,0.2998,0.161,0.3493,7,0.0,1,0.0,15,0.0,grid
12089050306,30.66758304384489,-81.60938847030413,0.5594,0.428,0.7107,0.2096,0.7187,7,0.0,1,0.0,13,0.0,grid
12089050307,30.662281151129392,-81.71619752814632,0.1148,0.1923,0.2759,0.3256,0.1008,8,0.0,0,0.0,8,0.0,grid
12089050308,30.64709405161695,-81.50256128879141,0.2349,0.2456,0.6381,0.0315,0.2237,7,0.0,1,0.0,13,0.0,grid
12089050309,30.56967826104006,-81.55839820647087,0.4935,0.432,0.2554,0.1978,0.8112,10,0.0,1,0.0,27,0.0,grid
12089050310,30.60266728595947,-81.53182053024538,0.1087,0.0917,0.4158,0.2652,0.1393,10,0.0,1,0.0,18,0.0,grid
12089050401,30.638128846569888,-81.91905082039638,0.6219,0.4304,0.6722,0.2006,0.8651,2,0.0,0,0.0,7,0.0,grid
12089050402,30.73398244246437,-81.85210333812327,0.2917,0.2203,0.2755,0.0748,0.6258,1,0.0,0,0.0,6,0.0,grid
12089050403,30.69596817123319,-81.98607290847553,0.1625,0.2675,0.559,0.038,0.0957,2,0.0,0,0.0,5,0.0,grid
12089050504,30.42648731485811,-81.9629208776299,0.145,0.2895,0.2087,0.0402,0.1809,4,0.0,0,0.0,11,0.0,grid
12089050505,30.509091930920878,-81.81345737699286,0.3606,0.4988,0.7629,0.0205,0.1507,7,0.0,0,0.0,40,0.0,grid
12089050506,30.570014362466562,-81.75006400993401,0.1491,0.0751,0.4746,0.1669,0.2856,14,0.0,0,0.0,30,0.0,grid
12089050507,30.59430514186696,-81.86352161421682,0.2485,0.412,0.1438,0.0577,0.3615,2,0.0,0,0.0,7,0.0,grid
12089050508,30.549114539308732,-81.94514980007818,0.1708,0.354,0.3065,0.0242,0.1357,2,0.0,0,0.0,8,0.0,grid
12089050509,30.536181324942,-81.84100384933339,0.5077,0.4858,0.8391,0.1921,0.4028,4,0.0,0,0.0,20,0.0,grid
12091020101,30.716075966785013,-86.71468148212341,0.3929,0.4179,0.4927,0.0965,0.4607,19,0.0,1,0.0,17,0.0,grid
12091020102,30.885273898600627,-86.68573090823985,0.2972,0.0874,0.7239,0.1081,0.5696,7,0.0,0,0.0,10,0.0,grid
12091020200,30.92543578524243,-86.46437168937022,0.3067,0.3217,0.6258,0.0965,0.2937,6,0.0,0,0.0,8,0.0,grid
12091020303,30.80366353856371,-86.56319300777977,0.0302,0.0692,0.0886,0.2531,0.0744,20,0.0,1,0.0,18,0.0,grid
12091020304,30.836660126369004,-86.56170539020067,0.3801,0.4105,0.7389,0.1785,0.2499,20,0.0,1,0.0,18,0.0,grid
12091020305,30.829355871134084,-86.4710704815084,0.2813,0.3519,0.1694,0.1957,0.4558,21,0.0,1,0.0,18,0.0,grid
12091020306,30.732008632500076,-86.461006026485,0.2679,0.4485,0.0063,0.4461,0.6779,20,0.0,1,0.0,17,0.0,grid
12091020400,30.772532603076655,-86.53216186519673,0.6243,0.5142,0.9075,0.2791,0.5761,24,0.0,1,0.0,18,0.0,grid
12091020500,30.774414045479855,-86.59088765976007,0.717,0.5241,0.9513,0.5126,0.6548,19,0.0,1,0.0,17,0.0,grid
12091020601,30.724162550269593,-86.60922882423205,0.5963,0.332,0.5385,0.4939,0.8746,19,0.0,1,0.0,17,0.0,grid
12091020602,30.70501204102726,-86.58610755193497,0.0485,0.3049,0.1333,0.4406,0.0,19,0.0,1,0.0,17,0.0,grid
12091020701,30.74228400007516,-86.5424477123532,0.5649,0.612,0.2562,0.3988,0.7063,19,0.0,1,0.0,17,0.0,grid
12091020702,30.715507075030196,-86.54996846039063,0.1566,0.0886,0.4073,0.423,0.2235,19,0.0,1,0.0,17,0.0,grid
12091020800,30.572535781362486,-86.60685609918265,0.2312,0.2469,0.0462,0.3012,0.5947,14,0.0,5,0.0,38,0.0,grid
12091020900,30.522895886291256,-86.44575112217255,0.0886,0.03,0.3517,0.251,0.2049,2,0.0,5,0.0,24,0.0,grid
12091021001,30.4679411716064,-86.41919109482802,0.2071,0.2941,0.4247,0.3596,0.1231,2,0.0,4,0.0,25,0.0,grid
12091021002,30.488339763069394,-86.43555034917111,0.0939,0.1633,0.1712,0.1833,0.1436,2,0.0,6,0.0,28,0.0,grid
12091021101,30.522030738820536,-86.48158259487946,0.6858,0.4635,0.8314,0.2063,0.871,2,0.0,5,0.0,33,0.0,grid
12091021102,30.498105808922528,-86.46540713775848,0.1546,0.1022,0.3416,0.2096,0.3158,2,0.0,5,0.0,33,0.0,grid
12091021200,30.492013106375154,-86.50676245516186,0.3769,0.1367,0.4126,0.3608,0.7464,2,0.0,5,0.0,34,0.0,grid
12091021400,30.45865081583839,-86.54731479405794,0.3609,0.3176,0.3381,0.5201,0.4201,2,0.0,5,0.0,35,0.0,grid
12091021501,30.434455732996877,-86.57108130233887,0.3489,0.3836,0.4862,0.4313,0.2566,2,0.0,5,0.0,35,0.0,grid
12091021502,30.444627693221616,-86.56440705974404,0.371,0.2888,0.7379,0.3203,0.3252,2,0.0,5,0.0,35,0.0,grid
12091021600,30.460111046150804,-86.58720818401018,0.1844,0.1848,0.3994,0.1494,0.2641,2,0.0,5,0.0,35,0.0,grid
12091021700,30.460457928776027,-86.6098002347783,0.143,0.0939,0.5063,0.1957,0.2083,2,0.0,5,0.0,34,0.0,grid
12091021801,30.457677348899356,-86.64851166268058,0.2197,0.1349,0.5637,0.2911,0.2832,2,0.0,5,0.0,32,0.0,grid
12091021802,30.45743920333129,-86.62902839234157,0.6819,0.5454,0.4801,0.4892,0.8728,2,0.0,5,0.0,32,0.0,grid
12091021901,30.427906454573588,-86.66250162767378,0.7371,0.7195,0.1886,0.8238,0.872,2,0.0,5,0.0,29,0.0,grid
12091021902,30.43691875310205,-86.64960924477806,0.6606,0.5,0.4249,0.4882,0.8895,2,0.0,5,0.0,31,0.0,grid
12091022001,30.444242708568613,-86.62522278390355,0.9943,0.9945,0.9838,0.6902,0.9572,2,0.0,5,0.0,33,0.0,grid
12091022002,30.43657418151411,-86.62849344510701,0.5329,0.6302,0.3548,0.3423,0.5487,2,0.0,5,0.0,33,0.0,grid
12091022100,30.438969207785394,-86.61072628379422,0.6759,0.6686,0.8501,0.4687,0.4864,2,0.0,5,0.0,34,0.0,grid
12091022300,30.439422537776657,-86.6001454247524,0.6809,0.7777,0.554,0.5012,0.5412,2,0.0,5,0.0,35,0.0,grid
12091022400,30.417348369370995,-86.59528321896431,0.4103,0.5483,0.5511,0.1943,0.2558,2,0.0,5,0.0,35,0.0,grid
12091022500,30.42304315158615,-86.62300707676712,0.4375,0.3355,0.5964,0.3951,0.5166,2,0.0,5,0.0,33,0.0,grid
12091022600,30.406736856127857,-86.6100758974451,0.8481,0.8531,0.8325,0.603,0.7258,2,0.0,5,0.0,33,0.0,grid
12091022700,30.410820025033498,-86.63247524464857,0.317,0.2759,0.343,0.3,0.4771,2,0.0,5,0.0,32,0.0,grid
12091022800,30.419621509348328,-86.64333791949694,0.6576,0.7793,0.843,0.5022,0.2635,2,0.0,5,0.0,30,0.0,grid
12091022900,30.414430737087653,-86.66101848730307,0.4041,0.3696,0.3897,0.3923,0.4933,2,0.0,4,0.0,28,0.0,grid
12091023100,30.407374706283946,-86.76309791811879,0.3296,0.4586,0.1531,0.4892,0.3225,8,0.0,2,0.0,29,0.0,grid
12091023200,30.397460294521572,-86.65786779953291,0.2649,0.3481,0.3635,0.1593,0.2903,2,0.0,4,0.0,28,0.0,grid
12091023303,30.38745111340183,-86.49151217434799,0.0152,0.0156,0.0274,0.0443,0.225,2,0.0,6,0.0,34,0.0,grid
12091023304,30.395366842066547,-86.44135510938096,0.3424,0.3237,0.2538,0.1732,0.5795,2,0.0,6,0.0,33,0.0,grid
12091023305,30.40316853510846,-86.47208175130717,0.5434,0.4333,0.6515,0.3124,0.6651,2,0.0,6,0.0,34,0.0,grid
12091023306,30.40479240864238,-86.50182856412732,0.143,0.1694,0.127,0.0411,0.4006,2,0.0,6,0.0,34,0.0,grid
12091023307,30.39615902724295,-86.49250285241598,0.6268,0.7479,0.8645,0.4394,0.245,2,0.0,6,0.0,34,0.0,grid
12091023308,30.392874045599584,-86.4113442525463,0.1682,0.2245,0.3586,0.1254,0.199,0,0.0,4,0.0,21,0.0,grid
12091990200,30.433092428559334,-86.4812168395335,-999.0,-999.0,-999.0,-999.0,-999.0,2,0.0,6,0.0,34,0.0,grid
12093910101,27.37529869215086,-80.81063956344506,0.5822,0.5446,0.2156,0.5683,0.7854,7,0.0,1,0.0,15,0.0,grid
12093910102,27.51552603249985,-80.97909807123534,0.7665,0.6243,0.9312,0.2752,0.8089,0,0.0,0,0.0,0,0.0,grid
12093910201,27.304778667152227,-80.86738871161674,0.6586,0.7329,0.5718,0.4961,0.5345,7,0.0,1,0.0,15,0.0,grid
12093910202,27.263340773162486,-80.88178991001429,0.9663,0.9176,0.8627,0.7514,0.9757,7,0.0,1,0.0,15,0.0,grid
12093910300,27.260628395805803,-80.81542892096273,0.9704,0.9249,0.999,0.6967,0.7738,7,0.0,1,0.0,15,0.0,grid
12093910401,27.213484654291122,-80.70651387852844,0.7584,0.6456,0.5126,0.3512,0.9467,7,0.0,1,0.0,14,0.0,grid
12093910402,27.23438556541425,-80.76066258184731,0.8582,0.8434,0.9734,0.5415,0.616,7,0.0,1,0.0,15,0.0,grid
12093910403,27.212372967480196,-80.77924379850076,0.5329,0.9063,0.4527,0.274,0.1227,7,0.0,1,0.0,14,0.0,grid
12093910500,27.222303975074293,-80.81476825373795,0.8479,0.6566,0.9931,0.4161,0.7775,7,0.0,1,0.0,15,0.0,grid
12093910601,27.227071828928263,-80.85133443034324,0.3564,0.6304,0.2166,0.2266,0.214,7,0.0,1,0.0,14,0.0,grid
12093910602,27.183361286460443,-80.88080320575885,0.3832,0.4505,0.7126,0.2634,0.1976,7,0.0,1,0.0,14,0.0,grid
12093990000,27.09782179753148,-80.79784674496238,-999.0,-999.0,-999.0,-999.0,-999.0,6,0.0,1,0.0,11,0.0,grid
12095010201,28.547831894292134,-81.37249889404256,0.2243,0.3266,0.0888,0.1437,0.4442,65,0.0,19,0.0,290,0.0,grid
12095010202,28.543529992368693,-81.36742333634778,0.2247,0.1927,0.0187,0.4274,0.7371,65,0.0,18,0.0,291,0.0,grid
12095010300,28.534036366780974,-81.36867057887628,0.4493,0.426,0.1799,0.411,0.6978,60,0.0,19,0.0,287,0.0,grid
12095010400,28.533163086464445,-81.39087041784482,0.9761,0.9886,0.8213,0.9008,0.8984,60,0.0,17,0.0,288,0.0,grid
12095010500,28.53767247932645,-81.38996847118385,0.7,0.9067,0.4564,0.9545,0.2444,60,0.0,19,0.0,289,0.0,grid
12095010802,28.559736945956516,-81.35798669617496,0.0116,0.1089,0.0112,0.3156,0.0633,70,0.0,18,0.0,294,0.0,grid
12095011000,28.54197271135944,-81.35386174825851,0.2773,0.528,0.0554,0.5654,0.2254,73,0.0,18,0.0,294,0.0,grid
12095011100,28.531191804219493,-81.3373255790776,0.4458,0.4093,0.1193,0.4406,0.7538,69,0.0,19,0.0,287,0.0,grid
12095011200,28.530566564572474,-81.35069056577254,0.098,0.1809,0.0704,0.364,0.1761,68,0.0,19,0.0,289,0.0,grid
12095011300,28.522241644546668,-81.36813496182741,0.113,0.0992,0.1045,0.2778,0.3438,58,0.0,19,0.0,280,0.0,grid
12095011600,28.51891944115381,-81.40770438284234,0.9156,0.8335,0.5162,0.8774,0.9834,59,0.0,16,0.0,286,0.0,grid
12095011701,28.536915228497485,-81.42508707057262,0.6602,0.7085,0.4937,0.9256,0.4424,60,0.0,18,0.0,286,0.0,grid
12095011702,28.52750583215784,-81.4156531307392,0.8039,0.8383,0.7406,0.9484,0.5176,58,0.0,17,0.0,284,0.0,grid
12095012000,28.567825066638985,-81.44402378857832,0.9964,0.9951,0.985,0.9144,0.9365,56,0.0,18,0.0,277,0.0,grid
12095012100,28.564228121796067,-81.45494980785347,0.9785,0.9913,0.9961,0.8508,0.6306,54,0.0,18,0.0,269,0.0,grid
12095012201,28.564954026844326,-81.47181477318603,0.9901,0.9834,0.9935,0.8642,0.8607,56,0.0,18,0.0,260,0.0,grid
12095012202,28.564862513268437,-81.4636988003386,0.9584,0.9761,0.9197,0.9024,0.7617,56,0.0,18,0.0,266,0.0,grid
12095012303,28.602602258659232,-81.4862347377092,0.8118,0.7775,0.6842,0.9327,0.6838,49,0.0,16,0.0,247,0.0,grid
12095012304,28.58465088972416,-81.48659313018709,0.9095,0.9649,0.8282,0.9728,0.5909,49,0.0,17,0.0,250,0.0,grid
12095012305,28.595182596011444,-81.47204506920677,0.9615,0.9763,0.9444,0.9104,0.7432,50,0.0,17,0.0,256,0.0,grid
12095012306,28.603645650096187,-81.45969486726487,0.8363,0.8826,0.7191,0.8632,0.5996,52,0.0,17,0.0,263,0.0,grid
12095012307,28.587158754357038,-81.45964469185596,0.9071,0.9779,0.6854,0.9018,0.6586,58,0.0,18,0.0,267,0.0,grid
12095012402,28.59999446109961,-81.42871167193356,0.972,0.9815,0.6071,0.8551,0.9738,58,0.0,17,0.0,281,0.0,grid
12095012403,28.58589515783122,-81.43111469721623,0.9897,0.97,0.9578,0.8888,0.9623,60,0.0,17,0.0,284,0.0,grid
12095012404,28.606608915219457,-81.44467302769476,0.8805,0.8783,0.4154,0.8945,0.9043,54,0.0,17,0.0,273,0.0,grid
12095012405,28.600403491254117,-81.44047952644469,0.7264,0.7454,0.4213,0.8933,0.6489,53,0.0,17,0.0,276,0.0,grid
12095012500,28.590820344563014,-81.40443008562778,0.341,0.2706,0.0931,0.3238,0.7381,68,0.0,17,0.0,289,0.0,grid
12095012600,28.569670476486223,-81.39569494303845,0.0049,0.0069,0.0158,0.1907,0.1438,67,0.0,19,0.0,290,0.0,grid
12095012701,28.573125874805655,-81.38202767785788,0.085,0.086,0.0231,0.3423,0.4181,70,0.0,18,0.0,293,0.0,grid
12095012800,28.5741594275552,-81.35604932819211,0.0777,0.0529,0.5274,0.3494,0.0552,68,0.0,17,0.0,291,0.0,grid
12095012900,28.560570444490036,-81.34274917039929,0.1775,0.1671,0.0645,0.4528,0.4483,74,0.0,17,0.0,293,0.0,grid
12095013201,28.548785703399723,-81.3039112175934,0.7753,0.827,0.5653,0.8195,0.6144,79,0.0,16,0.0,278,0.0,grid
